signal_method,position_sizing,drift_days,sigma_prior,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,win_loss,sharpe_ci_low,sharpe_ci_high,ann_alpha,alpha_t,alpha_p,beta,beta_t,beta_p,n
default,equal,45,0.1,0.10188654749208204,0.19008889296973516,0.4336378679098941,0.6985268042768106,-0.2233609635462982,0.4561519876814241,0.5522388059701493,1.160078963641063,-0.3429666111221757,1.5263135023341943,-0.087118792640416,-1.2407160491290157,0.21508275722021608,0.7329349561621421,32.75075902746382,0.0,784
shadow_sell,signal_weight,29,0.05,0.10202517116113152,0.19247868953605934,0.430611137513893,0.693672451121397,-0.24295528202218397,0.419933949622119,0.5504451038575667,1.1370591627133761,-0.34193433380228055,1.5608182012898906,-0.07580104670423012,-0.9475317758910218,0.34366707913009686,0.6744290814412286,26.463010173822195,0.0,767
default,equal,21,0.02,0.10787221650736578,0.21560108178888082,0.42972496750138095,0.7369249489047962,-0.3401939997425678,0.3170902972686027,0.5560283687943263,1.0564508712660206,-0.3440746400298704,1.4981336155336984,-0.09910569489344995,-1.107360581611688,0.2684870339010019,0.7546845048291695,26.59456313220307,0.0,765
default,signal_weight,45,0.1,0.0975117428523804,0.18408087185614155,0.42009933493480456,0.6783055102210788,-0.21566545338833598,0.4521435460356128,0.5522388059701493,1.1503570475622196,-0.35335624175662345,1.5162147536345971,-0.09086911347855846,-1.3841530103153135,0.16670648580000136,0.7271097805313964,34.75066976734839,0.0,784
shadow_sell,signal_weight,45,0.1,0.0961528150576636,0.18333298938848466,0.4145733285221451,0.6430626646945754,-0.21493409595824586,0.44735952492313136,0.547244094488189,1.1406446164997421,-0.35122834690082033,1.5151303646760754,-0.09439350220182963,-1.5438013965232844,0.12304152792353751,0.7534902392460865,38.64384907412316,0.0,783
default,equal,45,0.2,0.09834240666005667,0.19500560708582926,0.41090846504141904,0.6696496154460544,-0.23706572377449864,0.4148318242480377,0.5493562231759657,1.2105337039584347,-0.3336161250529307,1.5142721509028358,-0.07554244517795863,-0.9534454838634857,0.34065977540176906,0.6926934981995466,27.430084422014705,0.0,782
default,signal_weight,21,0.02,0.1007906218510799,0.2148805210230398,0.40062785484405117,0.6837837249145561,-0.35513023176967873,0.28381312778926715,0.5560283687943263,1.0457746698754904,-0.37793563149198617,1.4758939679876057,-0.10666652994483926,-1.2055060891822051,0.22838170719568862,0.7586130986254049,27.039493803519417,0.0,765
shadow_sell,signal_weight,21,0.05,0.09180665961604251,0.19941629945565306,0.37489055915304864,0.6390689217597509,-0.3481369050027139,0.2637084959875967,0.5479651162790697,1.0321186215744356,-0.3904702109999794,1.4822919166969077,-0.09659326614095508,-1.1324682923722644,0.2577933615149903,0.6743823757411561,24.935747423198816,0.0,765
default,equal,21,0.05,0.09337310756405959,0.2084769817070639,0.37401444813683365,0.6422596624333277,-0.3498306308598199,0.26690946797473253,0.5493171471927162,1.0450155554132377,-0.3999226598761342,1.4566766172905723,-0.10512331843988003,-1.2009734587876844,0.23013418190795942,0.7206038110215084,25.963777629243786,0.0,765
default,equal,45,0.3,0.08562178378030927,0.20178479962807996,0.3460760988912202,0.5600646284892836,-0.24994372833905354,0.34256424175669514,0.537712895377129,1.1886126580753418,-0.39809502801210156,1.4528255972994295,-0.07439776972157004,-0.8313882102185348,0.406008789012025,0.6417898769888366,22.501838985232446,0.0,782
